_id,value,error
R00a62360cb2559e98945d6e0be507c4d74bddea77dd10a2cb8c005fa5d852f41,-162.32918297380093,104823.07350686393
R8e49fd1013e95b8362fc4ed2f932e4edffc7ea40cd76f474f4edc6f8bc10fed0,-137.6491445802867,104829.56412155402
R0c83472b83fb1744445c6573f4041acc8c8a5d2b1d0ceb19fb13417f92142e8c,-0.15022012944405105,1.2536470971533915
R84cfb11b6e657e6f74079c5f66b1908e19ba0a07f227cbc1a85d0ea993b5dd1e,-363.517982191462,62805.30453173471
Re473f961720350cb32869b9fabc85d7cd78f5f1110087dd41116c768d01b41f0,-334.96261303894596,62810.987238230664
R7da7166d78199f6ecd0a0e864614d61213447acfcc2c30af01142e194d3b0810,-9.230677518695757,0.761038096590789
R49f2f57c3078c5ccf309fe2d42645df92cc71e6c13aa58cd89ea85ce33545400,-2.8515252457410725,1.3337894933598042
R35ee355950f0fe3400cc167cc29a07e1f0022eec9458d97909eb296baf08e32d,-22.17548590503077,7.144207631029825
Rf2209e9fe90712ab8c5e2c6ebedf50f0d246f29f449b7e1cdce7a3a40fd52a0f,0.1977463147115941,1.2357819834501151
Re12fade1d509eafde8819037a88619c5153a65916f07033acd738b6b6ac6f92b,-19.474462703484278,6.971900502503783
Rce046b84aa0b22e72d2debc40586bbedacd1c154c914ba3b9c2cb46ac4a0ec10,-351.38847609731727,62805.20851226093
R896b3ca00ab6017152713ed9726ea35c5f71d953488ea7edb43c953cb42456a7,-332.11107021161513,62810.57890705863
R602c414b5af254116c888291c5700846e40c3226e472836f6a4433d21d6432ea,-354.08978121340374,62805.18451165448
R7c598c62d03c0f198fc25b9dbe0b7fc8bb0c67ad699142456c56216d66830e95,-329.4097826891699,62810.6591300095
Rf302a0f0e738a5df4fea20f17f84eb99b6b9989d41c3bdf0e19f5962b4983384,-3.333186127924023,1.4533977640956635
R29763a8dfa13b7a030689f11a9db2175c092a0e39fcc80791c9d1bfebb6980ef,-186.86177919664624,31402.807031781816
Rd7856b0090edbe8481bbe3826305c0b2353dd745974391923ab19950c9bf96c2,-158.3061537813686,31408.975824503515
R1c046976bd96ceff4049fcdd3f93b53828c1351eb0601ad4cf6674cedbd2371c,-7.0104884360233655,1.5001805810074902
R7fd653a5fca5fe33a51ea6a5fe6ad5af8fb5284dce10eac9bc34054bbf67200d,-31.890093406951905,7.358458855788263
R9e50b4a7d2f836515624bc825003d511d514e60e3f64a185f01340ab6fcb5ee1,-3.3330067960416727,1.4533977640956635
R52e4e48fb5faebe99666ec01e5f9a300835277a88d4965b1a233a2f8eeae5a1f,-0.48018547477454376,0.7089597540272305
Rff0edc0839c4864c9223c9463f0e5432ed33517b6339884fb4e6af97bf698aee,-174.78202693871458,31403.087274167614
Rcf0a77ede717696ffd5c7c54cc8abd4070464db04d03452d3f297ba57a770404,-155.4546284337274,31408.635324107076
R9918dceafa61d710190640c396fa7175962c723c82e201a1b78c9aef906ca11b,-177.43598537794048,31402.811731718735
R4eab65e6d482e36726335df5d2d7094c7fd9ae8c659e5a6ea080851ef51e7baa,-152.75332347302162,31408.827572464754
R4674b26388e20405cc6667953e9203058926ce62c936995119ff3ce60955ea84,-3.3272332052156344,1.4533977640956635
Ra5fca391ee189a480db2fe470041e3a4b1105f69fc8766516df9681781e6ca73,-186.85052105148463,31402.807031781816
R9a7ee45634b08c61de17d59a4208e3d742c13a3369ea2b0987e332028461f060,-158.29515152146428,31408.975824503515
R1f3617ab217f85920694fa6feb33aad0130f829de8ee0bc98c8f2d083254d760,-9.705932712566437,1.0295364412876917
R75a1ee696b0270577267b2a24f49700f519ecf86ce2b5c66b89352dbc8e92382,-3.3271890750398825,1.4533977640956635
R76bef511cbe18d506af83d41cad50c0eef1f0b962f35bd6cfe3cfd9ce1bcc808,-174.72393119311482,31403.087274167614
R9d3005d497f9273ce4e7bfa1a6c5cf06b534b50763ef3b57cbd5c47eac9007bf,-155.44362626066413,31408.635324107076
R3878d21f514dc4992b9b5177cef8ef5c27f04bc9b84196350178a9b2f5662258,-177.42257438078127,31402.811731718735
Rb8f628ab97853f71fa296486ffcc443e9bc75d8f6d4786d385b2dbc8a4324207,-152.74232118277644,31408.827572464754
R133daaf0c7e71f2993a6c3d6fae59e06236d07c4bab62a7882349d44bea2da87,-3.3266990484784174,1.4533977640956635
Re53b7c0bcfca5b9cc82815801717863782a8ac69f280560177e1ccf66454183b,-158.2945760663705,31408.975824503515
Rf51213fdc4b39a76cbea1db0debf34260ca4be2a2268ef78a8ae73db2298434c,-158.2948925347846,31408.975824503515
Rce94735094df8cff63a1f6816ab5d014ef3574f3efdc65d95b82940ef1d2b5a8,-181.44708283797377,31403.064951710887
R0a57e59f6fb8f32a6db1636b0101b8447a8ce2d9a69b8dc5763975b76672033f,-3.3266990574452393,1.4533977640956635
Rfda4ebbb0cf65b2975bea08ba958af433b183566e444542d9f6e1b823e8a2d9b,-177.42106595267887,31402.811731718735
R7638e2643b1ae2fa0d2b4f8ce4476b28c26b1bb96e6c0ed18a435891b47b7b6f,-155.44765792459464,31408.635324107076
Rbc6cfa994852057a0724cb88ec4ba121853a349a2c5061ddfd1396ddb083b495,-174.71978825773112,31403.087274167614
Rf141637ebbdabc66e7bc83390e80ec86bbc53d4285d3e38833775e10f919db71,-0.47499241033403905,0.7089597540272305
R90813b3b353db7574f454c6705d7a7023ef9e3be608a84dd7f51d65ea54e275d,-3.3262220476253788,1.4533977640956635
R42979b73dee6e3ebaa78e047a8fbde09e0901bf1d5ba76a49e6bab79d1a2b013,-158.2938315555075,31408.975824503515
R10f687c7df04d6452f0569b8c2801f11a5250605abec2925c153c59797acf15e,-158.2940179819533,31408.975824503515
R2458a0e0ccf759f1a0ef0504eff881b7716cf2ed238791923531fbedc9d9f67e,-181.4465854713917,31403.064951710887
Rdd87f9b0367a24302a57374ccd26f57e0efaa05fb380c7668c0f4bbfe180fe6c,-3.3262884830668327,1.4533977640956635
R35c9f61127c2f6c6fcce39cc576c38f0b49a6d6be45b70c6c8d6b75bf6844d12,-177.4203214878147,31402.811731718735
R3a9e7d54e3672238afdf760ee7c5e5c999c531b21cf5c0bf6c4cfbef31819476,-155.4439173822534,31408.635324107076
Rc8d854e607a138f2fd8a48a57c831f19ca54fad7257fa4de202231922e6b96bf,-174.71931281426293,31403.087274167614
R2fd5be317e67f84b123e30eb44e344504647a9e7f665dfa3f6f4b3b44d5c4a11,-9.230664355147326,0.761038096590789
Rcf845304f18709b0d45e6ea32eafc7434a3d501fde2a55ce26255e835e8f0875,0.0006353187716854336,3.7967011099321045e-15
R4983fedbfa91f4e7e3819f5d23ee148948f3a07408ac6cf79ad1e0eb73d547ec,-5.679128378233145e-06,3.7967011099321045e-15
Rab2ef07a3e6908c8f0072fe05e2c8591a81fe0da3aeb9decbbb3822ad9dfa08b,-28.397706674092916,1.753521600031594
Rd2bc6a1f5faf63c95cf4abd8a0b79cb6301275aadac961bac6b9297f7ace3930,-35.65904955217246,2.9298339111993448
R5522fe4779dc47161962113cee8cd70c54ed8995ea6fbf48d015a7bfc29cc294,-2.851525242196658,1.3337894933598042
Rf98a3d3e471c279d87ca168eda558c2022dd42111cb85226e7aad936d98d7300,-22.175512401248284,7.144207631029825
Rdbb0bc6a114aa953d3fb7b74b173f3249e795cacb8739402d6cf28c5207d1dca,-6.529172172602671,1.2292242731536285
R1d4a82cd7f109d46f6820fc437645c55808158a9d42a03f1d85fefdcfd6f6fc4,-28.70517036122169,7.163189948955101
Raa43e3ce82f19fba922314a94fad4b5825b9031bf526d83d0b41cef787169f80,-334.9626821985855,62810.987238230664
Re9830156b14e97f99cc61543256b165fd4a39e3ba134b21a6f3d40973413bcad,-334.9622858041346,62810.987238230664
R97c788d63b2d4f715d953b76bb49ac1b1a5048ee23bd6c4c340ce629ef530009,-351.3878080479253,62805.20851226093
R77c817f96c9261ad4a28439d7f2ca668dec89543d9dea5689e0fa5d88f9b9ece,-0.1501881419746951,1.2536470971533915
R889c7ca6cd554a09aaefe7ed798fc40c4ffe743b6d3c029ccd1b5ed9f9cec316,-360.8166582450002,62805.15806428669
R16c2f8448d7b02827b32b785d5dad00481d0d8436e0a1f444acb66259d661eca,-332.1110922163608,62810.57890705863
R2549fc77caa5ef80f264b65bde83d9fe0c341bb6c39b2d489d456666d66c639e,-351.38847610062794,62805.20851226093
R7ffd4abd701e7bec4645f102db0f5b823c76c86dc35a4da0d85973be797a50e0,-9.647923472098228,7.292797630606143
Rd018bf3bde5b1866494ee1bafc561fdf7f64a30428b9193728381a33f256097b,5.998371441655081,2.433419957572954
R6037e2eadb72455b47f712e41cce1cae610424b95fd590ea1db40bcc6eb69b97,-143.20257319398343,104830.0000441486
R73302791ad2105348d3a79ce1bd9bf70fa7211e0d53f5eee3eef0083b4308278,-143.20165398506515,104830.0000441486
R86057a7a39c0c283f94a3a840b07f9df966bd665fdaf1b59f2232a9d7f291a22,-159.62716913424129,104822.96562448748
R1edb2407c3dcf0ccc1bcdcf5243db5344bc99e4b7cde4e047a0e59ba56812a52,9.67604689656389,2.392357476739726
R6792affe0cc9e0e5f32117ad880c97b6812ab491cbf59ae7cddd23867238a908,-169.0560348971951,104823.0367524967
R025afe4eafc20b0a3b224fabe02527c1d5d5d4c01be62e0b9fc5731796430dd9,-140.3504681228094,104829.57652404685
R5a8cbc8cce5a5945c7ee901917e95c7bf62397a5d84cb4837e79d853e6003b0a,-159.62785275238627,104822.96562448748
Rd996a57a3fadec93827ec6bcbcc0c67fc960a184fe55d9056ff37a5f1cb1eaf2,12.527781398793763,2.065292804414192
Ra7371d521784be8ddd11c29ed6d426bb291853446631bb4861e0c4f6e6dae8df,-3.333156410855395,1.4533977640956635
R019e208bccc3b01e2b49fddf088f91c78d3a7caff5e4156543290e23ebe4ca2b,-31.889947074597785,7.358458855788263
R7f4988c8f9819171616673fd308d86f58c1dee239271ff9cf0edc03f1c1592b1,-9.710868598119077,1.0295364412876917
R7ddf75a5ade9f4736a7e7a7082259fa4371b753e1d03d1df5222230dc5e13d8d,-158.36167906831952,31408.975824503515
R3a58dcd31307294967729166da54b820994893f3966ee340c1c53aa33a744430,-158.30618926545844,31408.975824503515
R5e7e474cd0e5d959bc22663b4a6dffffe5c592252eeb32ef5e70ec3148f3bd72,-174.72792695368207,31403.087274167614
R732f760eebdcedc81ad418b898089a85076bd832f49d8dec1cba5ca03ac79bf9,-3.3333531240024286,1.4533977640956635
R89084898f74b562f8d205ada5666e209cc5c5dec0cb0782f784ee312ceb3de6d,-184.16052724474832,31402.771420368095
Ra115fcddae090cbd4d11bb6fc03aa515c1464a9d685804151c6c0d6d61d1ca6c,-155.45499305641624,31408.635324107076
R6d8755d410f32684d5d28d7ff70d0b97f05b45c876bb61d55729c01553d41b28,-174.73049780123574,31403.087274167614
R813d00653fae9014accaf0b18e833df6b527b446e5e4e06dfcf3495c56204eaf,-0.2837275701770068,1.5383669760799203
R3854721b16b42af34625bf27e8463bb76dac35dbe4fe9116ca9924fdebc68bf2,9.67555641216552,2.392357476739726
R0f64d1fd9fedd84c41b58c82d746595ee0c6defec38cc79aaf2cdb8469f69320,33.94005972788625,100014.0134955706
Ra972f9f0f1479551c647e26bd377a688e490fe141b0427ebca311c6db0ff2c01,33.94141328705746,100014.0134955706
Rd88f960d9d78c7888e19398424d03b8a4049846e539c07ce6f42b91e3f975c69,17.51592644424636,100006.85232771977
Rac5333d80f1a5c990256306c65817ac6fe147ef873477c72f6e64db6dbb75361,9.675512261819676,2.392357476739726
Rfe4eca021129ead9faf69a11536352b27154a714cf569623da2fbed5af4143ce,8.087070361823862,100006.85575805578
R7b95ea2b225db03b89ad85b229215af050b08b8bdffb86471541097b5aa869a2,36.7926495781694,100013.64115584179
R26ca8ff562ccf12c0c8315b7f8befcafc5cacaef0f1d9281b9cff3e2b4efb185,17.515206267249823,100006.85232771977
R76d452f07061d71fe3b159cc4c958f17ceab598a7602773c2ffe6b1f322a2c64,12.527326312046284,2.065292804414192
R8eb86c5aaa12ddb5dbae5cb9a45968827bbdb1d7d74427612508c2cfe194f087,-3.3262378528702357,1.4533977640956635
R6483fb71dbbea15f3f71c9f477010c7434bbadb3b1582aa0de6a606a37c52701,-184.14786725487124,31402.771420368095
Ra1099af66c89e79e8232fe4d02ef6f0c000201010bb8c51f76a35d44c3839157,-174.71894530385657,31403.087274167614
Re54ba4f95523318df6685be61a8b8ca562efa49ad445a914ba266496531c484d,-158.29546294536874,31408.975824503515
R87b1c384fcc736234c19671fecd7d4c0571066ea8b72b57fc2093f86f09e8f32,-158.29351081423215,31408.975824503515
R4eb6c7a3244b8474894a5b384fe479275bc54d1bb998780439a31e9531b5fd9e,-9.705957436764038,1.0295364412876917
R7f8b707ad4465206c1698d7b6f99996eec7c7e027b42642bbbebee799ffd7495,-3.326202743026329,1.4533977640956635
Rcf0e32465c22c69420e4e07d16fac508c2fb5a1b7f29563376c8d5ab124bc739,-174.71968506078838,31403.087274167614
Rb175f09c877684728ae8d20917b879cf1e6e301d718045ebb98aed44e949f99d,-155.44229474450287,31408.635324107076
R304e563cfe954a8ec27c3e06671c33397a5733e0dcd7c0eb48c5813cc286b14b,46.974580949905175,1.4430114519027963
R48a5ef80647456a89a0564322eef5ff4e505f27fe0c6bdf13b515f745a187755,-0.4977423783217034,1.6921913096115022
R0e00852e4d6cc3f4f1f04ee8911f5687f1ba60316e1f2dd81b073544e520ed53,14.342668025673902,2.2998572904863575
Re69c2ea5e3415e0f96a05b685e57669ae23fcbb0191bc19c2d61056dfe4c2565,14.342801280251706,2.2998572904863575
R86c943f3b0c6610db8af33908212c82bd1d97b60870eeb5b9c8c040b550fca89,14.342973015236794,2.2998572904863575
Rc4413fede1830a9b1eac20758aae7723bbb4363a0fa8906ddbb684dfe861b3a2,-32.413922782991364,2.2809430732486615
R7316c354fddd2c1e2fb62560f7539bd12aab1a35559a3b1428ed2bec4a226f0d,38.35284467027964,1.6632320795205189
Rc58aa5fe31a37ddc77b4e47234fadc9602299cdb7cd8ba66858873d4b6e75504,-6.7379430960681646,1.6369785267823238
Ra0e5183a7016792cedb9e259ba2a7baa701e0e0efaf74918659ee1426f76bdba,35.3606791509273,4.382244061906303
Rc355b9c1492b7ea8bd834314df8e53e777b1c2eaebc7085c16370da1efc0ae39,37.197558040684214,100000.0
R7e44e454f9b54ea912492141569c395d05924d3fb92e4f61e34ad9b46618266a,-5.037117416800413,1.6369785267823236
R08ca16e712bfeac85f7d4b1f04b233995fd48ffbe10c90ef818e000b666f4b0d,-0.4947570946629014,1.6921913096115022
R19109e9fecfa602b56c980790ab1974aecf8eb851c90c1666a444afa11076d75,-7.227671381386159,1.6369785267823236
Refa98c003d72f7d0942490bddc2d4646d190cb734fd80222bc94ef2bcfa06883,46.258848430342994,1.7176011415750156
Rab325b68b63b654c80e08ad8f450616d66960ba62872b283051658f447f7e51f,39.52893620841752,1.6632320795205189
Rbd532f727f7b031e16c5dcce5024d9191c5ed127e991bebe7893b48fcfcce427,40.0186477125971,1.6632320795205193
Red00ef5b235ae201132e212df26f69f41a9aa69509ea0f6274e023afc622096f,-0.4983865632479194,1.6921913096115022
Rb93406725b8680a735731a23de656a0e47738baa83f84a9eeb0ea41452b382f0,33.706724557637926,4.382244061906303
Rfc8c0a37e804ed92d6cbe299daab1e85679690bbdd46397c8a02f91457d9be01,-7.227654600247519,1.6369785267823236
Re845a28534c63fd55c0b49b63fe1a683d74f73238511411cf46f7003cd742ed0,-8.251471813642212,1.6369785267823236
R818d794c4f0b81b7de36f834d863b46801e5f4c0ffd3faf1b91f6109d090e5c8,-32.413789528413446,2.2809430732486615
R31aa786a61c77cd61edcbf37bd1ef263938df449388c4de13a3ac18e86dbd6ee,41.719473391864824,1.663232079520519
R4f4a7961c47454acb7d9b53ef035cfc3104964eef4500f7f3c06c79e961a95a0,38.505118995021974,1.6632320795205193
Rdfd55d2d6e19da3ffc6650367a4920355dcb247ee2c21a85eaf9c8ea6af232c7,46.26183371400174,1.7176011415750156
R29f16d05a3ce31d88c190d52cc14222a0d355ee90ae5180e57d34a3b889b4736,46.258204245416835,1.7176011415750156
Raa5bb379e15ee99618475600d7869dcd1aacb88e1d324f021a4b66c3f5e9ea23,-13.049866251027112,4.3723472831901695
R275c0c7757a0584a61c3fc716229ead72e2470c68e16eac66b262a04f5712523,39.52891942727905,1.663232079520519
Rff65778e3c1286ec09ce4ca843c6f96d30154a5334e0353722b5f810127e292e,-2.1047603166005047,1.6921913096115024
R4ec5512d76c97a1dd77cb387e3ff61ed7af940c2bea0dddf6e504eabb270aa87,44.65183049206439,1.7176011415750156
R1654a4de3e470729736dd8025b005bb16c156026beca6f7a560c29d1657a6838,-18.640696770435625,100000.0
R5e34d83faaa4cd2bb9a1197925eea76f4d9a09ec822e22e9a3138a0cbe0cf58a,-11.395911657737685,4.37234728319017
Rda78f4d8e8e0fac56a685d5eadc32ec47b87be32eb9216d2b35c392be8a74618,-32.41361779342745,2.280943073248662
Rb70775ad5388b87598f99f2b9b5681479f854b360f9be93d29868554c0ec67d8,3.8904322212306965,2.1407755190647397
Rd7cdf1ce73666ccebfc530e9bf909302ad474ef752fb701e75b8a9d3f50b7489,-44.84373490518584,100000.0
R583b8375c5fb8dd88e5e39e88f32308be748656fbc523f913410622ed38494ec,3.8848139536223414,2.14077551906474
Rd530757cf8c35152a5816baccfa2f145cd13e823ea087a34a63920104f8c1dea,3.889699414572135,2.14077551906474
Racfd822d0af9d86e16e1a687fecf739874ce929b0cb31577251e114d857c3bdd,147.76041092127653,70715.08179565836
Rcbc7583693c56cf4897ba545a7ec70419ff7324756ec695569857cdb2258c09b,142.5839968992082,70715.06951676673
Re1f103dbec71a90f42084e75c15889f3a07c21f23b2a2b5adfc774e86cc5eae3,174.31450558236463,70715.1845989409
R5682f8804a54f9a32b44a94292e8b32315d125d6dd345ef7493b77bf4ab9f450,132.70591479687224,122485.31348800808
R076d24f53d937b97d5230ed5a30b89378f6eb22eb3e985def8a0bc09252c08e9,122.58790506497493,70715.1789301855
Ra0a428f362f7727909730339d9087f514b03b76c921df4483112e170801a4109,111.73683084384837,70715.47152918456
R1670f691affb4b0ccaace8addf15ff904cbfc1da1d42e488146ff9a4573542e8,136.3553078541132,70717.52459356561
Rddb5b471567095656ed65cad1fbb17c936895daa0658c6e57b6ff310b645718b,125.63147141484913,70715.1789301855
Rafed07da3c558e61a31d96f810521090191e53265ce5de2152fb43d357572f9e,141.17946361010345,70715.06951676673
R50a6841815e81bf53d684b97622e8ff39d280a4831274ab5f181fd677d910478,149.38139502923147,70715.08179565835
R55479d5fce6d2bdd6452f8c765f7d97d2a72595991039e80175f5968fe8fecea,15.107400888564484,4.425087575702824
R27bab188e92700ea563fde3f095ea1bdebb05eca7b53678d86e0205bc9bab60f,-31.649189920099815,4.40891053474696
R113107d14ad03002e0f69b30f825bc52261d6364e3bcc4494568b7629cc57a9a,-443.59608034864266,4.875950429917552
Rcfde4721145f3772f1bbc3720d1fd1eb4a8a32259af3a606de731d6cc4f7b4ca,2.336668084489048,0.9376727099161641
R8d6191ab1a96aeff2bf1316167a8620576c537ff3dc96c97f3d675458e334791,12.758266867611837,2.497853678243576
R3e272a2786991cefdf3e749435fb3a1dd4431bea6da61b13e322db0ed24302e6,-30.797132086984305,6.983393960532327
R3265731d0453f6c95bed82e1c549bc1e8382a70e491c76f42bfa3566a4322483,2.1391446252978596,1.4928381084076308
Raa213a00d96b9dd4f9db209ae6717a4c75f69be2de67f3dc5887f639664d0ddf,-24.418026655364912,6.837201037352294
R9f518585af4d261a5052c1dfcab3014cf0ac4be9d7fa74e91048ddee1568b8f6,-0.00011868148692428804,0.0
R089940da5674d39c8395974822b688cf63069e6caedb2089f6801acf945c9b8e,5.536727110211359e-05,0.0
Rf59925546b3cffa37543ea910230ff2d1229c5b5e3ffc92a8968730ff24460b7,6.379133433805947,1.248926839121788
Rfe5a0567ef2ef2728a32ee9d66590e10b19a68743a3099b9eb92d4f13f2f1dcb,-4.2400168106944705,1.3981969932655451
R00e22ebde2fc62f938b840db313d4b9ccbfc0a951fef5d227956373b02058814,-30.797160089170774,6.983393960532327
R252edfa4000431632bca27727b7b8286155bd065694178779aa9b68ea5084ad0,3.099271322081563,2.2594791220757515
Rad568ce2a84de17b3eca3fa5cadedcd27f671c8a256ed7435b78af346e8d968a,3.099912338563172,2.2594791220757515
Rd903dd6fb4ec896a6f70510efaa8382a577ca812852145ed0b032b4ee8df9311,5.436112195613504,2.3516953042040925
R8d6608520c6fba95a1fc3667bafda795fe063a4cb8b794378465cdc742c6016d,5.436058088057592,2.3516953042040925
Rb631b8194056e30a731cfb87f9d0500719b27521e437f4c8bb74e0158ab566d3,-0.9430753457483263,2.3741839055064538
Rd88972d37443cecc1f25391aebf93f955aa323b4de9d0a6825040ccd923d3f8a,-6.57677557448406,1.3313237262948892
R06a61f03539b9952426058a1c19c205cafd57abeef317b9bde9992b899b19d84,-6.576574783254756,1.3313237262948892
Rc6f880a6ac651f5971b225878553bec7116e0751544505c884ddfccff4c6f3a9,-4.239988808508002,1.3981969932655451
Rde322924855c7d659084723be2b0d3cbfae712ac1214fa274dde36840229f23c,0.0,0.0
R7332fd378bcf3614a104ac92c38e771bb24a03416ab04d60dc8f6c2bd3838ef5,-6.57677557448406,1.3313237262948892
R5f6bb19a5609cfc1661218d865b497fc64b3ffc665bcbf1921c2694cb2d629e0,-6.576220950039016,1.3313237262948892
R825e4b9f83593dfb39ce17bc7ca290a5e999c77388a581841bb1f77fbcad79a6,-4.239961443423368,1.3981969932655451
R34b9d4b1960d0ec0c8ceb970dcaf332fbbd2de690390161163244e09f1643b3a,-4.239988808508002,1.3981969932655451
R466375cd7735cd81a325fa6e1293166ae358227084354cfd8b47e46c9a075bd9,-10.61912224231392,2.1911139963497552
R0791af8e4e2f8b9f2d57ee187a9427fd0d140f57d6584e4aaa8490ca29a5c6e5,-33.96450001123489,3.0882532697461684
R515909bacc6e76da316fa4cfbdc143a939c74f456ef01cc9b26dec03e3f47a68,-0.42899591182614927,1.6517777616863198
R775ba90455e2fd70ad4e4acf08a990fd12ae3635d03d319f637d55bf60283e58,-2.8002186468256696e-05,0.0
R0773ee15e5d34a93e0d0ebc7291444ff1f2465bb21db6cba3f244211f0834ccd,23.17986565073457,4.8745067385856435
R1210ea01ebf987e0fb6aa474e6272bb007c13eb0bd52f9df889b16358fcca45c,-20.3755333038616,6.882527474583438
Rf3e1775f7294e6df21eef72ce1f35f422be418d378d329f95c3b045b84bf8a0c,12.560743408420592,3.224210771698977
R5c2c6125077f35539a5756ce163d448a99da427e7b6534f821e5c711c4afc223,-13.996427872242151,7.146265298315521
R196b50d051581488b04f0468e99eced91af237f5d31f5f4bdbb515fff6012790,-0.00014668367339254473,0.0
R567bdd805fe094b3de3ede9bdc4eb9d02b32cfa09e7a06443ddf081d68274efe,2.33664008230258,0.9376727099161641
Re22c93e097f2fcb37e39682f8d48398483913a4b9ae5babe5375c846f4554c14,12.560743408420592,3.224210771698977
Ree36e6aba495341f63f847ebad3cb62ba154c8fe5f5d77cab0e63a27d395b772,-30.994683548362076,7.038670866702512
R295ed2b447176234ee666ee0e1ac874299dd0bd9480e0031016e326c15007473,1.9415931639200892,2.5753087865637334
R153fb6e442b975c02a8e6f2a2810964ffd3ec4b786ca982a1aa899d3ee469173,-24.615550114556214,6.988345074681617
R92d2b6da11857da30735da3265504c6be66fe6167f9fd5cd2864a4c3d4ce3e73,2.935068062547174,4.105597847487192
R232c6c4f6e8746579640ebe4f8534e2e7b277ddca0c85627f276dd30c6cca859,2.9351174112840397,4.105597847487192
R59c3f57e0d3bf5ddc716b497ec30a1dcffd87cd47535084f987d1a0148d1f203,15.857762652154065,3.6350853489568067
Rc2d1c823f52a194cbfdafa2275a49877c61fe60506d5f6131cbf96d87b69fec0,-27.697614955891737,7.27546204122644
R02c8c3a00b789e775a851f6aea8bbaa71e216d23fc82c6d3aef0b9911ee624e8,5.238661756390428,2.994789488125569
R738e6ead1ba04086db3e0c2897935ef071ed78b3909571f50bd7d1a5fc6c2f2a,-21.31853087082274,7.200454015343567
R907f7f9e5f72a08dc9b3e50baf5e3ee0f43f6a9720b9635cce78f70c974e11ee,-0.00014668367339254473,0.0
R5da74a1ad666cbc905b2619b80fd3cf2d17cf91b8373d4ba2dfac52720b48af7,2.7365084633856895e-05,0.0
R230d0cf5d9f4a74aad9737798c38df49a1d24d707c0f2725f38b42ad4acc6c59,6.379133433805947,1.248926839121788
Rb2c947c8159ec4784c4f46d09e5b9b466997ce6142b9bf99adf6860039bb4c88,-4.2400168106944705,1.3981969932655451
R3704a632cffb4db608601f217a9abfef29fffd4da2a74280344342dd31553f2a,-30.797160089170774,6.983393960532327
R39385581943e41224aa48f52adda48934b15bdfbd97efb00ddd83ed3bcb5b350,5.436030085871124,2.3516953042040925
R3e63b34ee01581dac0ec19ba90cf701954b060489fdf3b81e8a50eeb9222e365,3.099243319895095,2.2594791220757515
R404751f8ea1b1c88ea9030029c7e6f5149e13ab3faa993c32b2bc93eba9e773e,3.0998843363767037,2.2594791220757515
R266d4f165fb25016e937ea09a5a3e4055a19e2e174edcfad818fef057f76ccdc,5.436084193427035,2.3516953042040925
R3e0061b46560dd461913ae4a4210e0917d02ee4703859ed15d879fbf1ba38673,-0.9431033479347946,2.3741839055064538
Reb89bd378d4760a72f9933784d5ba7b27026af61b5ea59f576fc00243f5233b9,-4.240044812880939,1.3981969932655451
Rc0e194610f647c5dc7215d8f6027b9b112fb4d8a3378dc1b7cfe1b0e47b08d1a,-6.576803576670528,1.3313237262948892
R4b4dc1fca06b6f211ac7c63bda7b1eeccb39ac73a7eca20982faa5b4db1f0f2b,-6.576602785441224,1.3313237262948892
R8b4d0798b55e724b88e54a3305d67ce486d0442dd6dd24196245ad9546552ccf,-2.8002186468256696e-05,0.0
Raee349301b6188ce4885c0a9b158315000e98704fda682b4f47320907ab27fb0,-4.2400168106944705,1.3981969932655451
R17307d87dfb7618c95c5fa37706c9e159ae123d95fae8dfc8ac5a26bcd2145c8,-6.576803576670528,1.3313237262948892
R30899c5136be26d34a495df053b1dbbb3ec2d720d9642beaa47f51b585dacfa2,-6.576248952225484,1.3313237262948892
Rc0fdb1701969532087c2d632ca3801cd1e2880f9ff277564216f647dae98fb9e,-4.239962703138559,1.3981969932655451
R82809bd2b47c06b54edacf99c7d04c15c2422d6eb12f206fd3a8a825131ee56a,-10.61915024450039,2.1911139963497552
R888699e61a31bdf2382e503ea2fce564a288540f865c986628da9cc74e059d60,-33.96452737631952,3.0882532697461684
R74ca3647524a18a91ba57e687081c40e68ef1eff38e7a47e4de11a685cc1ee97,-0.4290232769107831,1.6517777616863198
R50cd457a9d45db8931604c9bc3f2ae4a6fc613c6e0d3d7709d5d53175a079e67,23.179866287836404,4.8745067385856435
Rd3f0644ac22a8beaecfb67dc21e03ae8e12a1889241308f069f07359d845b4e9,-20.3755333038616,6.882527474583438
R48efeb39ba65055a3ec315a0c23cc7908208d48e657f1b5584a098be635e633b,12.560743408420592,3.224210771698977
Rf5d18dab853fba4780aa248ce1be84ab4d49e94b716724bb09508bb10c54ffcc,-13.996399870055683,7.146265298315521
Re30e57e6f48134846f5f398e558152818e0d46dd6005d89164c90f0e7937116a,2.3366668247738573,0.9376727099161641
Rddd23d0c10c806ac445fa7fcdc8f3f501473ab94e40ef45e07fb2cef37d9d07c,-5.536727110211359e-05,0.0
R6669e961a73d10d8fca5f6226608c75ae87f549cd604720840b881f5c345ec76,-0.00017404875802640163,0.0
Rf65e1870a92074be204778f01ad8f89efac7e2e3cfb11be777d5fc9b24f692e2,12.560716043335958,3.224210771698977
R9fe964432f146820ae70ca49dda9e38e3da90dcaa343bd27c6e74e32fb48d79d,-30.994683548362076,7.038670866702512
