ID	Type	Generation	Formula	InChIKey	SMILES
pkc0000080	Predicted	1	C16H23O15P	XCYLIZSEMKKSRU-RNJYAENNSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1O)C(=O)O
pkc0000081	Predicted	1	C28H42O2	JUFGQSGLSBWWIS-UHFFFAOYSA-N	C=C(C=C(O)C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0000082	Predicted	1	C34H34N4O5	ODOXGDHMTBYCML-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(c(C)c5CCC(=O)O)c(O)c1n2)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0000083	Predicted	1	C13H20O2	UXNDNBOTRDTHJN-UHFFFAOYSA-N	C=C1C(O)=CCC(C)(C)C12CCC(C)O2
pkc0000084	Predicted	1	C34H36N4O4	JTTAGRGWUZZXTP-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0000085	Predicted	1	C29H48O2	ORAIORWRKPWDJK-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CC(O)C(O)C(C)C1CC3)C(C)C
pkc0000086	Predicted	1	C34H34N4O5	WEODUCWQWLFSBB-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4CO)c(C)c3C=C
pkc0000087	Predicted	1	C10H16O2	JYUOAXISFFPIKX-UHFFFAOYSA-N	C=C(C)C=CCC(C)(O)C=CO
pkc0000088	Predicted	1	C13H12O8	KNTZRCMGLRDKGN-UHFFFAOYSA-N	C=C(OC(=O)C1=CC(OC(=C)C(=O)O)C(O)C=C1)C(=O)O
pkc0000089	Predicted	1	C28H46O2	IWVNURIPTYJMES-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(O)CC4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0000090	Predicted	1	C17H16O9	KRTWAOQFQZJSGY-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC2C=C(C(=O)O)C=CC2O)C=CC1O)C(=O)O
pkc0000091	Predicted	1	C12H20O3	SPLBFGORYUHHEZ-UHFFFAOYSA-N	C=CC(C)(CCC(O)=C(C)C)OC(C)=O
pkc0000092	Predicted	1	C20H34O	ATDCSEKFLLMFJK-UHFFFAOYSA-N	C=CC(C)=CCCC(C)(C)OC(C)(C)CCC=C(C)C=C
pkc0000093	Predicted	1	C8H14O3	IEVADDDOVGMCSI-UHFFFAOYSA-N	C=C(C)C(=O)OCC(O)CC
pkc0000094	Predicted	1	C29H48	AFAORUFDEOMGAB-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCCC(C)C1CC3)C(C)C
pkc0000095	Predicted	1	C34H34N4O5	BQNGHEFVMMTNLY-UHFFFAOYSA-N	C=CC1=C(CO)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0000096	Predicted	1	C28H46	NVINFLWYICEHAW-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CCCCC4(C)C3CCC21C)C(C)C
pkc0000097	Predicted	1	C29H48O2	AAEYYFVOAVYLMM-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000098	Predicted	1	C34H34N4O3	LHXCSOHFEMRCQQ-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC=O)=C4C)c(C)c3C=C
pkc0000099	Predicted	1	C8H14O3	QNMHRRCVEGQTPS-UHFFFAOYSA-N	C=C(C)C(=O)OC(O)CCC
pkc0000100	Predicted	1	C10H18O2	UQNAXSUBIYLFBD-UHFFFAOYSA-N	CC(C=CO)=CCCC(C)(C)O
pkc0000101	Predicted	1	C28H42O2	WOGACRMFTPGEPC-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=C(O)C=C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0000102	Predicted	1	C5H12O8P2	DQTYOKITXZTECS-UHFFFAOYSA-N	C=C(C)CC(O)OP(=O)(O)OP(=O)(O)O
pkc0000103	Predicted	1	C28H44O	XFPWUGLDJACLNZ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(=O)CCC4(C)C3CCC21C)C(C)C
pkc0000104	Predicted	1	C3H7O6P	GDXOEDLNSOOVCG-UHFFFAOYSA-N	C=C(OP(=O)(O)O)C(O)O
pkc0000105	Predicted	1	C10H11NO6	DHSWJAARESVZQX-UHFFFAOYSA-N	NC1C=CC(C(=O)O)=CC1OC(=CO)C(=O)O
pkc0000106	Predicted	1	C5H10O	CPJRRXSHAYUTGL-UHFFFAOYSA-N	C=C(C)CCO
pkc0000107	Predicted	1	C17H18N2O7	FXEXRMAKEOOZGI-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)OC1C=C(C(=O)O)C=CC1N
pkc0000108	Predicted	1	C6H7O8P	ZNMCFKULPYYORV-UHFFFAOYSA-N	C=C(OP(=O)(O)OC(=C)C(=O)O)C(=O)O
pkc0000109	Predicted	1	C34H34N4O5	UEXIYNALEOJHAP-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CC(O)C(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C
pkc0000110	Predicted	1	C3H4O2	NIXOWILDQLNWCW-UHFFFAOYSA-N	C=CC(=O)O
pkc0000111	Predicted	1	C12H20O3	YFCKEROVLJYLSS-UHFFFAOYSA-N	C=CC(CO)(CCC=C(C)C)OC(C)=O
pkc0000112	Predicted	1	C10H18O3	FNIGDKAVQMRSAK-UHFFFAOYSA-N	C=CC(C)(O)CCC(O)C(=C)CO
pkc0000113	Predicted	1	C29H48O2	LBIGDBLETXXKFV-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)(C)O
pkc0000114	Predicted	1	C29H48O2	PSDSVRURUSDDQB-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21CO)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000115	Predicted	1	C20H34O3	FLDOSWHCVQTGBQ-UHFFFAOYSA-N	C=CC(C)(CCC(O)C(=C)C)OC(C)(C=C)CCC(O)C(=C)C
pkc0000116	Predicted	1	C10H18O2	BTHAWHOTHGQIKC-UHFFFAOYSA-N	C=CC(C)=CCC(O)C(C)(C)O
pkc0000117	Predicted	1	C20H24O19P2	GUIIGRKVQNBOFC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)OC(=O)C(=C)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)C1O)C(=O)O
pkc0000118	Predicted	1	C3H5O7P	JRZUELBRLDCOQC-UHFFFAOYSA-N	O=C(O)C(=CO)OP(=O)(O)O
pkc0000119	Predicted	1	C10H14O2	OPSMYCCDENKRHZ-UHFFFAOYSA-N	C=C(C)C1CC=C(CO)C(=O)C1
pkc0000120	Predicted	1	C10H13O11P	VKZBLFXMHXADLK-UHFFFAOYSA-N	C=C(OC1(O)CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0000121	Predicted	1	C3H7NOS	QQZVYINTKUPKGJ-UHFFFAOYSA-N	OC1NCCS1
pkc0000122	Predicted	1	C28H46O2	KCFPFZQPDHABES-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(C(O)CC21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0000123	Predicted	1	C5H12O8P2	DFMXRQRICFHJAS-UHFFFAOYSA-N	C=C(CO)CCOP(=O)(O)OP(=O)(O)O
pkc0000124	Predicted	1	C10H18	WUIFRGYQELQKDN-UHFFFAOYSA-N	C=CC(C)=CCCC(C)C
pkc0000125	Predicted	1	C28H42	HXCOLHXFCIUQTQ-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CCCCC4(C)C3CCC21C)C(C)C
pkc0000126	Predicted	1	C7H12O3	ZOCQKFSXHCHNTL-UHFFFAOYSA-N	C=CC(=O)OCC(C)CO
pkc0000127	Predicted	1	C10H18O3	BJCOTPQUHJMJFH-UHFFFAOYSA-N	C=CC(C)(O)CC=CC(C)(O)CO
pkc0000128	Predicted	1	C29H48O2	PVBTZAKJEKWWCU-UHFFFAOYSA-N	C=C(CC(O)C(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000129	Predicted	1	C10H18O2	OFWOMCSHJWTBGF-UHFFFAOYSA-N	C=CC(O)(CO)CCC=C(C)C
pkc0000130	Predicted	1	C28H42O2	RKFAELIPYDYEKL-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)CO
pkc0000131	Predicted	1	C28H46O2	WJUPJLVRFLJMHU-UHFFFAOYSA-N	C=C(CCC(C)C1(O)CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0000132	Predicted	1	C56H82O	MQJQYRBFQUUEQN-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CCC6(C)C7CCC6C(C)C=CC(=C)C(C)C)C5)CCC4(C)C3CCC21C)C(C)C
pkc0000133	Predicted	1	C28H44O2	URRAQDMLOHDOAO-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
pkc0000134	Predicted	1	C10H13O11P	PGRTXQJMSAUNBR-UHFFFAOYSA-N	C=C(OC1C(O)C(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0000135	Predicted	1	C28H46O2	IFDBZOBQIPLTNS-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4(O)CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0000136	Predicted	1	C10H13O9P	BBLYJPVPGWUQSR-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1)C(=O)O
pkc0000137	Predicted	1	C28H44O2	HAXPJPZGDRZUNG-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)C(O)CC4(C)C3CCC21C)C(C)C
pkc0000138	Predicted	1	C28H46O2	IDGOVQWCWPMCQO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3C(O)CC21C)C(C)C
pkc0000139	Predicted	1	C10H12O6	MWDIZJLPGXOMIQ-UHFFFAOYSA-N	C=C(OC1C=C(C(O)O)C=CC1O)C(=O)O
pkc0000140	Predicted	1	C29H48O2	YPGIHCGMZWLECH-UHFFFAOYSA-N	C=C(CCC(C)C1CC(O)C2C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000141	Predicted	1	C10H16O2	FJLXOKMCOUZHDK-UHFFFAOYSA-N	C=CC(C)(O)CCC(=O)C(=C)C
pkc0000142	Predicted	1	C8H16O2	DUXWQUOUAIBDDA-UHFFFAOYSA-N	C=CC(O)CC(O)CCC
pkc0000143	Predicted	1	C3H2O	IJNJLGFTSIAHEA-UHFFFAOYSA-N	C#CC=O
pkc0000144	Predicted	1	C3H4O2	DGXZDQFYFRCMJB-UHFFFAOYSA-N	OC#CCO
pkc0000145	Predicted	1	C13H15O12P	LGLXVGHMMGKFMV-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC(=C)C(=O)O)C(=O)O
pkc0000146	Predicted	1	C8H16O2	XEXSBXKKNKXLTA-UHFFFAOYSA-N	C=CC(O)CCCCCO
pkc0000147	Predicted	1	C10H10O7	XHEJSEVCKLXURS-UHFFFAOYSA-N	C=C(CC(=O)OC(=O)C(=C)CC(=O)O)C(=O)O
pkc0000148	Predicted	1	C8H14O2	LLFCBNSLJQRAIJ-UHFFFAOYSA-N	C=CC(=O)C(O)CCCC
pkc0000149	Predicted	1	C10H18O3	XDRJUCRYBRMJMD-UHFFFAOYSA-N	C=CC(C)(O)CC=C(O)C(C)(C)O
pkc0000150	Predicted	1	C28H46O2	OIIDKZLLYIUSKA-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC(O)C4CC(O)CCC4(C)C3CCC21C)C(C)C
pkc0000151	Predicted	1	C20H34O3	YMKIXAWJZAXUPN-UHFFFAOYSA-N	C=CC(C)(O)CCC(OC(C)(C=C)CCC(O)C(=C)C)C(=C)C
pkc0000152	Predicted	1	C34H52O6	QQZKARLUAOKERW-AOMDMDQHSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC4(C)C3CCC21C)C(C)C
pkc0000153	Predicted	1	C28H46O2	MCMIYYHETMLLIG-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)(C)O
pkc0000154	Predicted	1	C16H28O6	WAKHOVKROMTRJH-UXXRCYHCSA-N	C=CC(C)=CCCC(C)(C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0000155	Predicted	1	C8H16O2	YKJZXZCURACYRG-UHFFFAOYSA-N	C=CC(O)CCC(O)CC
pkc0000156	Predicted	1	C10H8O6	UJYZGNIMPLRHJQ-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1=O)C(=O)O
pkc0000157	Predicted	1	C8H14O2	GCQKSUBRRRYFCI-UHFFFAOYSA-N	C=CC(=O)CCCC(C)O
pkc0000158	Predicted	1	C20H23O16P	JPQAIQZUZDXIHK-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OC2C(OP(=O)(O)O)C=C(C(=O)O)CC2OC(=C)C(=O)O)C1O)C(=O)O
pkc0000159	Predicted	1	C10H18O2	IPHOOKJRWSLIQZ-UHFFFAOYSA-N	C=C(O)C(C)=CCCC(C)(C)O
pkc0000160	Predicted	1	C13H13NO7	FJVMIKNWZKAKBV-UHFFFAOYSA-N	C=C(OC(=O)C(=C)OC1C=C(C(=O)O)C=CC1N)C(=O)O
pkc0000161	Predicted	1	C11H22O12P2	JSPTXHYWUOSDLO-QIDGVTLUSA-N	C=C(C)CCOP(=O)(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OP(=O)(O)O
pkc0000162	Predicted	1	C4H6O2	CERQOIWHTDAKMF-UHFFFAOYSA-N	C=C(C)C(=O)O
pkc0000163	Predicted	1	C56H86O	KXNUZRARZAMMGK-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(OC5CCC6(C)C(=CC=C7C6CCC6(C)C7CCC6C(C)CCC(=C)C(C)C)C5)CCC4(C)C3CCC21C)C(C)C
pkc0000164	Predicted	1	C13H20O2	FFLHXIWVFRDFOW-UHFFFAOYSA-N	C=C1C=CCC(C)(C)C12CC(O)C(C)O2
pkc0000165	Predicted	1	C29H48O2	GLLXRBKTNHHURG-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)C(O)CC(O)C(C)C1CC3)C(C)C
pkc0000166	Predicted	1	C20H30O	PQZQMKBRBVDEOW-UHFFFAOYSA-N	C=CC(C)(CC=CC(=C)C)OC(C)(C=C)CC=CC(=C)C
pkc0000167	Predicted	1	C28H46O2	GUDGOXPZMURYKO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=C(CCC12C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0000168	Predicted	1	C28H46O2	OADPFOBYEFVBDD-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)(O)CCC4(C)C3CCC21C)C(C)C
pkc0000169	Predicted	1	C20H18O11	KQEOWHVIZCSNSG-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC(=O)C(=C)OC2C=C(C(=O)O)C=CC2O)C=CC1O)C(=O)O
pkc0000170	Predicted	1	C10H12O7	PIUBYZZPBXJIFU-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(O)C1O)C(=O)O
pkc0000171	Predicted	1	C10H18O2	AQOWDFXEIOERMC-UHFFFAOYSA-N	C=CC(=CCCC(C)(C)O)CO
pkc0000172	Predicted	1	C20H34O3	QMVVJSANJQSLDP-UHFFFAOYSA-N	C=CC(C)(O)CC=CC(C)(C)OC(C)(C=C)CC=CC(C)(C)O
pkc0000173	Predicted	1	C20H24O19P2	LLVGTSJQAPDOAP-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1OC1C(OP(=O)(O)O)C=C(C(=O)O)CC1OC(=C)C(=O)O)C(=O)O
pkc0000174	Predicted	1	C16H21NO10	CNHDHAPKKUPOCC-MJZXDRIMSA-N	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0000175	Predicted	1	C20H18O11	ZCOMWJRWDSTIAR-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1OC1C=CC(C(=O)O)=CC1OC(=C)C(=O)O)C(=O)O
pkc0000176	Predicted	1	C29H48O2	ZNNMUFWKLWSHFW-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000177	Predicted	1	C10H18O	UPUNGXVJBANUDH-UHFFFAOYSA-N	C=CC(C)CC=CC(C)(C)O
pkc0000178	Predicted	1	C10H20O7P2	PCBMXXVHIBDGAZ-UHFFFAOYSA-N	C=C(C)CCOP(=O)(O)OP(=O)(O)OCCC(=C)C
pkc0000179	Predicted	1	C8H16O2	PEOZDWIZJHOFKZ-UHFFFAOYSA-N	C=CC(O)C(O)CCCC
pkc0000180	Predicted	1	C34H34N4O5	BGSAAXICYVHIFT-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(c(C)c3C=C)c(O)c3nc(cc4[nH]c(cc1n2)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C
pkc0000181	Predicted	1	C40H44N4O9	OVPRCERDVWUMEO-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC1OC(CO)C(O)C(O)C1O)=C4C)c(C)c3C=C
pkc0000182	Predicted	1	C28H46O2	OMJKAAOBNJZERM-UHFFFAOYSA-N	C=C(C(C)C)C(O)CC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3
pkc0000183	Predicted	1	C13H20O2	AHOUZKWVOCILBP-UHFFFAOYSA-N	CC1CCC2(O1)C(=CO)C=CCC2(C)C
pkc0000184	Predicted	1	C10H14O2	SPYNQWDBZDOAGZ-UHFFFAOYSA-N	C=C(CO)C1CC=C(C)C(=O)C1
pkc0000185	Predicted	1	C13H15O12P	HFXYYZKCBFDPJM-UHFFFAOYSA-N	C=C(OC(=O)C1=CC(OP(=O)(O)O)C(O)C(OC(=C)C(=O)O)C1)C(=O)O
pkc0000186	Predicted	1	C17H22O17P2	TYYVKSJSCPHLRC-UHFFFAOYSA-N	C=C(OC1CC(C(=O)OC2CC(C(=O)O)=CC(OP(=O)(O)O)C2O)=CC(OP(=O)(O)O)C1O)C(=O)O
pkc0000187	Predicted	1	C56H90O	KBXHBCMOGMPWRC-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(OC2CCC4(C)C5=C(CCC4C2)C2CCC(C(C)CCC(=C)C(C)C)C2(C)CC5)CC1CC3)C(C)C
pkc0000188	Predicted	1	C58H94O	NNRYHXZKWBTOLK-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(OC2CCC4(C)C5=C(CCC4C2C)C2CCC(C(C)CCC(=C)C(C)C)C2(C)CC5)C(C)C1CC3)C(C)C
pkc0000189	Predicted	1	C10H11NO6	FZLUHABYJMANAT-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1(N)O)C(=O)O
pkc0000190	Predicted	1	C28H42O2	RVZWZSOCMDDKCW-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4C(O)C(O)CCC4(C)C3CCC21C)C(C)C
pkc0000191	Predicted	1	C10H18O2	ZBSNMFWXZBXYQS-UHFFFAOYSA-N	C=CC(C)=CC(O)CC(C)(C)O
pkc0000192	Predicted	1	C16H28O7	NORXITCSTQQGRY-GCEFXCMCSA-N	C=CC(C)(CCC(O)C(=C)C)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
pkc0000193	Predicted	1	C28H46O2	BLBIXVUKGHZNER-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C)C(C)CO
pkc0000194	Predicted	1	C6H10O3	UPWSFLJBKRQKBD-UHFFFAOYSA-N	CCOC(=O)C(C)=CO
pkc0000195	Predicted	1	C29H48O2	QUCGJTZNRQITNO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1C(O)C3)C(C)C
pkc0000196	Predicted	1	C10H14O2	WOUCIGORGNBGGP-UHFFFAOYSA-N	CC1=CCC(C(C)=CO)CC1=O
pkc0000197	Predicted	1	C28H46O2	MJZWRDOLHZAYBD-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CC(O)C21C)C(C)C
pkc0000198	Predicted	1	C10H10O7	YKDSOVLHYVAEAI-UHFFFAOYSA-N	C=C(CC(=O)OC(=O)CC(=C)C(=O)O)C(=O)O
pkc0000199	Predicted	1	C28H46O2	WSBLPAKODCVTFR-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1C(O)C3)C(C)C
pkc0000200	Predicted	1	C28H44O2	PACLTPCMBLFVPT-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C)C(C)CO
pkc0000201	Predicted	1	C28H42O2	WUYCPHQVZOWXPJ-UHFFFAOYSA-N	C=C(C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3C(O)CC21C)C(C)C
pkc0000202	Predicted	1	C28H46O2	LJYGZEQYDBBQHZ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21CO)C(C)C
pkc0000203	Predicted	1	C12H20O3	OOFZRYUFEYRUPT-UHFFFAOYSA-N	C=CC(C)(CCC=C(C)CO)OC(C)=O
pkc0000204	Predicted	1	C6H10O3	SYGAXBISYRORDR-UHFFFAOYSA-N	C=C(CO)C(=O)OCC
pkc0000205	Predicted	1	C10H11NO6	CEDWKNUFUYTBNC-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C(O)=CC1N)C(=O)O
pkc0000206	Predicted	1	C10H16O	VYOOVLGESXFZDE-UHFFFAOYSA-N	C=C(O)C(=C)CCC=C(C)C
pkc0000207	Predicted	1	C28H46O2	NZUIJIYYRXFGKO-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3(O)CCC21C)C(C)C
pkc0000208	Predicted	1	C2H4O2	QTBSBXVTEAMEQO-UHFFFAOYSA-N	CC(=O)O
pkc0000209	Predicted	1	C4H10O	LRHPLDYGYMQRHN-UHFFFAOYSA-N	CCCCO
pkc0000210	Predicted	1	C28H44O2	PTSHEISBWVSECW-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2(O)C3=CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
pkc0000211	Predicted	1	C34H56O6	VILKKEGLKUHIHF-GMJPLIKWSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1CC3)C(C)C
pkc0000212	Predicted	1	C28H46O2	IBLWQSXSMKWRAM-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)C(O)CC(O)CC1CC3)C(C)C
pkc0000213	Predicted	1	C20H24O19P2	JGKOCCHRONSJGB-UHFFFAOYSA-N	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)OC(=O)C(=C)OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O
pkc0000214	Predicted	1	C10H11NO4	YWGINNZHWFGGND-UHFFFAOYSA-N	C=C(OC1C=C(C=O)C=CC1N)C(=O)O
pkc0000215	Predicted	1	C29H48O2	GLEPAAXNMXQBCW-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000216	Predicted	1	C12H20O3	CXCPTZIUKYHZCS-UHFFFAOYSA-N	CC(=O)OC(C)(C=CO)CCC=C(C)C
pkc0000217	Predicted	1	C20H18O11	FKMABDFJAPICML-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)OC2C=CC(C(=O)O)=CC2OC(=C)C(=O)O)C=CC1O)C(=O)O
pkc0000218	Predicted	1	C7H14O2	OMJZABWFUHUMGK-UHFFFAOYSA-N	C=CC(O)OCC(C)C
pkc0000219	Predicted	1	C13H20O2	JXDYANXZKAOKLM-UHFFFAOYSA-N	C=C1C=CC(O)C(C)(C)C12CCC(C)O2
pkc0000220	Predicted	1	C29H48O2	PTPNBTPJZXORSP-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=C(C(O)CC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C
pkc0000221	Predicted	1	C10H16O	BAVONGHXFVOKBV-UHFFFAOYSA-N	C=C(C)C1CC=C(C)C(O)C1
pkc0000222	Predicted	1	C10H18O3	MYLNDRIRFCAUGK-UHFFFAOYSA-N	C=C(C)C(O)CCC(C)(O)C=CO
pkc0000223	Predicted	1	C28H46O2	VVVBOHWHKKJGQV-UHFFFAOYSA-N	C=C(CCC(CO)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3)C(C)C
pkc0000224	Predicted	1	C28H44O2	GKDKBFXQBCGHMJ-UHFFFAOYSA-N	C=C(CCC(C)C1CCC2C3=CC=C4C(O)C(O)CCC4(C)C3CCC21C)C(C)C
pkc0000225	Predicted	1	C10H10O7	HKBUJVLPBLZIAO-UHFFFAOYSA-N	C=C(OC1C=C(C(=O)O)C=CC1(O)O)C(=O)O
pkc0000226	Predicted	1	C20H34O3	CBXNJEWXZIXLJR-UHFFFAOYSA-N	C=CC(C)(O)CC=CC(C)(C)OC(C)(C)C=CCC(C)(O)C=C
pkc0000227	Predicted	1	C10H11NO6	USQBDEWTLFEMAD-UHFFFAOYSA-N	C=C(OC1C(O)=C(C(=O)O)C=CC1N)C(=O)O
pkc0000228	Predicted	1	C10H10O7	WUMZGERPLWVMDJ-UHFFFAOYSA-N	C=C(CC(=O)O)C(=O)OC(=O)C(=C)CC(=O)O
