id,SMILES
C03529,O=C1CCC(C(=O)O)CC1
C17432,O=C(O)C(=O)CCP(=O)(O)O
C03125,OCc1cccc(O)c1
C01849,O=C(O)C(=O)C(C(=O)O)C(O)C(=O)O
C00479,O=C(O)C(O)C(O)C(O)CO
C20627,C=C1OC(C)=C(O)C1=O
C00624,CCC(O)(C(C)=O)C(=O)O
C02882,O=Cc1cccc(O)c1
C05315,COc1cc(C(=O)O)cc(O)c1O
C00602,O=Cc1ccc(O)cc1
C03506,OC1CCCCC1O
C16149,CCCC(CCCO)C(=O)O
C21257,CC1(O)OCC(O)C1(O)O
C02050,COc1ccc(C=O)cc1OC
